run_id,station_mm,s_from_lesion_mm,kind,node,ffr,Q_mls,r_mm,r_ref_mm,r_fit_mm,q_norm,n_children,orphan_frac,resolved
102_left_LAD_mid_20mm_80ds_leaky_clean_none,70.0,24.892912192262944,grid,483,0.6867432561032601,0.16513595394562655,1.1336331832424902,1.0652712044111223,1.0652712044111223,0.24306630609483607,1,0.008773222484909398,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,75.15857149286241,30.051483685125348,measurement,490,0.6863863434213395,0.1554990930536273,1.139583885216608,1.0444525248219476,1.0444525248219476,0.24284291231296387,1,0.007444243482959171,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,80.0,34.89291219226294,grid,498,0.6859399980067885,0.145870738521588,1.0709190104098754,1.0227749746701797,1.0227749746701797,0.2426004414224094,1,0.007499074243952396,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,85.0,39.89291219226295,grid,506,0.6854018962458518,0.13726319861875233,0.8808794311853675,1.0025713206790405,1.0025713206790405,0.2423661521703252,1,0.007705262622390257,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,90.0,44.89291219226293,grid,515,0.6841451022273513,0.12799951266935453,0.8341449467814817,0.9798447648970726,0.9798447648970726,0.24210299985033562,1,0.008865731231813766,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,95.0,49.89291219226294,grid,523,0.6833201502603061,0.12031508904311343,0.8886548380602014,0.9601237322864773,0.9601237322864773,0.24188122931828082,1,0.007593355935523391,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,100.0,54.89291219226294,grid,532,0.6826105179533235,0.11175420034329522,0.9084642479319147,0.9371246817376684,0.9371246817376684,0.24162140794144418,1,0.0075614138964476135,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,105.0,59.89291219226293,grid,541,0.6818668224233806,0.10425836157686705,0.8854343517663047,0.9159921203316638,0.9159921203316638,0.24137893506820743,1,0.007255326395124227,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,110.0,64.89291219226294,grid,551,0.6811468826604219,0.09682458725186784,0.8629322622204071,0.8939980910315718,0.8939980910315718,0.24112351414296132,1,0.007564479185186445,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,115.0,69.89291219226294,grid,560,0.6801421255542499,0.09013177309071968,0.7507130482971387,0.8731990895601683,0.8731990895601683,0.24088057347456418,1,0.008719186446224483,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,120.0,74.89291219226294,grid,568,0.6790441434945172,0.0837740744711164,0.7566026122911647,0.852442418025418,0.852442418025418,0.24064573329893252,1,0.009416765220116436,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,125.0,79.89291219226294,grid,576,0.6782741595894956,0.07722012671621037,0.9452493122743029,0.8298929825316167,0.8298929825316167,0.24039637668942335,1,0.008852272015543932,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,130.0,84.89291219226294,grid,584,0.6779147299389814,0.07171494346974722,0.9701579346415694,0.809940178618792,0.809940178618792,0.24016765317735567,1,0.008848322733049616,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,135.0,89.89291219226294,grid,593,0.6774486984896675,0.0659158903234219,0.7233230509094735,0.7877875100603102,0.7877875100603102,0.23989794834138214,1,0.009710630655148303,1
102_left_LAD_mid_20mm_80ds_leaky_clean_none,140.0,94.89291219226295,grid,602,0.6755071244715152,0.06080604685034404,0.5619198976373382,0.7671443891984984,0.7671443891984984,0.23965092807412142,1,0.007611778103736553,1
102_left_LAD_mid_20mm_80ds_leaky_T2_truncation_A_fixed,0.0,-45.10708780773706,grid,133,0.997980663610745,1.9312219384427836,2.063555642098582,1.9788913723984103,1.9788913723984103,0.44343503765103875,1,0.04072813356377711,1
102_left_LAD_mid_20mm_80ds_leaky_T2_truncation_A_fixed,5.0,-40.10708780773707,grid,140,0.9974514941475981,1.5327549089656343,1.688700858282976,1.7992594327137332,1.7992594327137332,0.4682254714602341,1,0.04137744095808671,1
102_left_LAD_mid_20mm_80ds_leaky_T2_truncation_A_fixed,10.0,-35.10708780773706,grid,148,0.9966022497696269,1.2080418049711243,1.655510957650119,1.620478529363344,1.620478529363344,0.5051447042928184,1,0.037391080024098425,1
102_left_LAD_mid_20mm_80ds_leaky_T2_truncation_A_fixed,15.0,-30.107087807737063,grid,389,0.9961226046177982,0.7131749528155538,1.6792826125693294,1.6459222523583688,1.6459222523583688,0.2845979818567081,1,0.012332205000922714,1
102_left_LAD_mid_20mm_80ds_leaky_T2_truncation_A_fixed,20.0,-25.107087807737063,grid,398,0.9956567165564786,0.6103201619283143,1.4393705194808097,1.582244495277828,1.582244495277828,0.2741578094046988,1,0.012544426633335682,1
